Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
,No,Travel_Rarely,715.0668636585311,,13.763229997649521,3.106259158716807,Medical,0.9179455034892977,15.269356271875425,0.8670718555786884,Male,96.0114446778546,4.048242816746468,1.0039557441244296,Laboratory Technician,1.9620383913334847,Married,,14864.215720981456,0.0,Y,No,12.990037079163647,3.156709850677039,,77.99365555627747,,5.5192762262175386,4.703198146362796,3.0368925525612047,5.036316396872524,4.185348562207915,0.0,3.1598915600489628
25.051455186499215,No,Travel_Rarely,,Research & Development,15.40373314694721,2.4918544744383615,Life Sciences,1.0046384363337826,14.25588600955855,3.4788160162300823,Female,44.738591309958096,1.9023917727551387,1.7332541438630291,,3.488395014047875,Single,4430.345435776679,13074.548102560995,0.0,Y,Yes,13.062609683837115,2.2400447235606054,4.090314229339168,82.30256038938367,0.0,10.847737302858071,,2.5225654532698103,,,0.0,9.003390654857938
27.897414691687217,No,,710.904023108503,Research & Development,27.70571618229401,1.1335071585338756,Life Sciences,1.0932003661652643,15.26839677080109,1.1148281722367295,,34.654787801532244,3.0297114382211427,0.9639903912367485,Research Scientist,2.6382991410762164,Married,,14499.956759154382,1.06749949467168,Y,No,13.475696508607403,2.7571443488447356,,89.60291319498879,1.2036594318562872,4.781519113572428,1.1301863182628038,1.845367980012411,,2.2056733767128036,3.6161309616897537,2.8941325258101833
33.00479889995949,No,Travel_Rarely,1517.1249323151674,Research & Development,16.21225130251043,2.2460970310724577,,1.029652912988179,16.705472868049362,2.0268414524541174,Male,89.58756745877635,2.801669950001519,,Laboratory Technician,5.251277246364281,Divorced,2665.568442368601,7156.342372366611,0.0,Y,No,12.64901688329017,3.367655232233279,3.1057309573549174,86.35995932165744,1.001254349661481,2.733113839795367,1.8952646387461025,,2.1505772744097866,1.8532111906745774,,2.0851357651559708
27.331186995885187,Yes,Travel_Rarely,127.3769465910072,Sales,25.075108305724104,3.304323205485952,Life Sciences,1.0544164012053057,17.554694756387292,3.0922386365921213,Male,61.364691686248484,1.7556585835980147,,Laboratory Technician,2.9425396317599297,,2231.3395370913045,11593.628199635854,5.703026377215493,Y,No,14.837871474638174,,2.1611412462417534,79.62977032328601,0.0,4.902365831077601,4.201477937279385,3.441538651990962,4.119163746972881,1.7635245784172586,0.0,3.3734442492335868
28.31794392915593,No,Travel_Rarely,1473.048899717159,Research & Development,18.68547425052541,4.2131861915003,Life Sciences,0.9621069968505304,20.557561452401586,,,56.292215126423415,4.696424726250833,2.811000182580325,Manufacturing Director,1.089959024753912,Divorced,12232.156040818421,11584.909275569957,0.9555011808975644,Y,No,10.93603916422529,2.676749952602122,3.108163119955681,81.60670601199607,0.941207712306072,9.474000364424562,0.892927717406838,3.0437324712311815,10.209507862486877,8.093333919818217,8.344770878993252,7.545567615994141
34.73435509911608,No,Travel_Rarely,353.95772841932376,Research & Development,6.185995734398583,2.044947466353971,Life Sciences,0.8939107004225488,22.05961210370188,0.8977594927933205,Male,88.43768138258778,4.210077072467818,0.8711523224107722,Research Scientist,2.1377636300014897,Divorced,2741.6400122590526,12910.243133034512,0.0,Y,Yes,11.956901805394104,2.7495486285626103,4.275075427547731,71.14186931227593,2.21211856990402,7.062862563349162,5.123466815625815,2.0169200343307105,4.690012700273261,,0.0,5.864091584776344
21.114726876556425,No,Non-Travel,1120.7359849850955,Research & Development,15.558078714232613,2.4580827317827447,Medical,,25.039784892174033,4.1798706738749924,Male,,3.679757250742516,0.9724066736690865,,4.813114323462697,Divorced,2835.10837475526,,0.9422907369100355,Y,,,3.1343549442851595,1.9813568217833153,90.85042386498584,1.9864707325998465,1.0702772919681887,2.1970439301370943,1.9528329112151321,0.6821487886618038,0.0,0.0,0.0
59.58609573514752,,Travel_Rarely,933.0285161730237,Sales,1.7385371787916777,4.138085919751868,Life Sciences,1.097197493624794,23.633102299814826,1.017048874338017,Female,73.60964095153004,,3.0890585240171884,Manager,3.8380853385456843,Married,15618.837085214938,22504.971875793286,1.7374333010816785,Y,No,17.266216265494542,3.0711910246283995,3.5210625064378878,76.78179597975269,0.0,31.432403296974886,3.225780911236239,3.0723027267248013,24.742117815076288,7.372065249801558,3.0833083187914445,6.971006966416494
,No,Travel_Rarely,,Research & Development,2.0280579217529926,3.569300095677488,,1.0803716268306427,21.439634735235256,2.8937648995660776,Male,,3.2627447546902193,1.001490673552179,Research Scientist,3.4667234833255667,Single,3721.896765182507,3896.7610241315842,5.276944865894765,Y,Yes,7.9352829872179935,3.021146950702035,,72.62667420435963,0.0,5.457350501950257,2.6589053095933344,2.5064767118198166,3.494468536336634,,0.9351786593281454,
21.399484766600803,No,Non-Travel,,Research & Development,11.80362452419982,2.133306592749667,Other,,24.533907180102254,1.0013217879801986,Female,101.19917428583332,2.9652543368815913,2.016272689562896,Manufacturing Director,3.153039661857112,Divorced,,10108.69743751259,0.0,Y,No,,3.1372450547474475,4.766894241768821,83.35952579919012,1.0212000561439998,5.493590621581298,5.674676451657193,,3.1047490755252722,1.8062303741023904,1.1420980536474832,3.1492936750470415
37.025911376628876,Yes,Travel_Rarely,,Sales,8.196584518262036,,Life Sciences,,31.239949353146823,2.7362135913893044,Male,68.66058941123953,2.0729260104181417,1.0717230400540667,Sales Representative,1.0631889072618257,,,7298.499404569506,7.072898166843689,Y,No,22.93442185553845,3.79264129774466,2.142438115554634,72.57841944303448,0.0,11.144122840021879,3.859998154124154,3.3007345744948826,4.539280276829871,3.4481675171159547,0.0,3.3724808382136633
34.39628314535133,No,Travel_Rarely,394.0038530193524,,7.182424893039771,,,0.9019109121324822,,1.0793032123386777,,62.41305465246006,2.881159865129239,3.670103368451835,Research Director,2.335437932357932,Single,11746.49407689527,19715.177044430577,0.0,Y,No,11.813136004160885,2.926064010075347,3.095076856996199,80.40846096683484,0.0,14.01206950146179,4.8556451937678435,2.6178304261661367,12.581807588058837,6.584335326880245,2.104078413346196,10.060400114591204
23.871174856191537,No,Travel_Frequently,336.9310894501494,Research & Development,15.408166608790259,2.0185901089638225,Life Sciences,0.9787287621067123,30.41860427207846,3.2555533388045403,Male,78.98202988920204,3.5833406837016426,1.1255191915808747,Research Scientist,4.447148180443964,Single,1163.3069829492867,20129.25155040634,0.9938624088234665,Y,No,15.471268170448823,3.26529529686888,4.172872172566949,,0.0,0.0,6.192924717821205,3.2276183476435554,0.0,0.0,0.0,0.0
31.00678214138173,Yes,Travel_Rarely,,Research & Development,5.077134267334834,1.095240912610086,Medical,0.9232133413864333,31.36279294812563,2.1171897054411795,Male,75.18495837954151,2.8344246586883646,1.0435149175239906,Research Scientist,1.0707114480275675,Single,2891.411723936575,14354.34967856905,,,No,11.11061062353633,2.7184118307196146,2.7636427138278497,74.79827922281898,0.0,7.482335788418176,1.920708911117039,,4.193317317173402,1.9246181626956789,1.1262543916946248,2.8957085278174444
,No,Travel_Rarely,1390.542182880535,,5.663561088194173,2.6187869280875926,,1.1307521895016843,30.683300058763532,3.3506986127896368,Female,55.94994426583998,3.235059891880688,4.348357229017968,Manager,2.8715889296859567,Divorced,21699.738345511494,8988.798772778342,3.4546743145941137,Y,,11.421235095518329,3.062603108422835,3.974355862011707,82.63635462223203,1.0317551626170844,26.350856515025566,,1.691541725248453,,13.545211012990713,3.651149717706478,
32.45358751252703,Yes,,973.3698445380624,Research & Development,17.594449823248752,0.8485046160591702,Life Sciences,0.9793351514703497,32.459889559799166,1.92853704045077,Female,74.25141596573071,0.9042764017403342,0.9857556992423114,Human Resources,0.9960558888422585,Single,3850.1676538433603,4763.696823350587,1.055554878712374,Y,Yes,20.224396995176427,3.9138634703717656,2.1264795338274305,71.21989636959722,0.0,,4.448428070052874,2.7364770877132547,10.018327302695562,1.8208556111553826,6.7452686228563135,7.79550791678423
43.56498706742126,No,Travel_Rarely,645.472755659156,Sales,7.623461174911055,3.258789155372527,Technical Degree,1.21972190766672,30.401481991057597,2.5455155386122037,Male,41.90637324366213,3.037936107481809,1.8243369333602188,Sales Executive,1.7753346592287629,Married,5924.091709870874,18575.05939732825,0.0,Y,No,11.384268523583492,,3.65340358689163,97.42849701339554,1.0151601295729056,10.715105882619246,2.0950507744236853,3.048790445557178,10.073750534175655,7.866090307945564,4.559386063864702,
47.75078910844081,No,Travel_Rarely,500.10029272718725,Research & Development,8.068064360535162,3.4255074513195445,Medical,0.9484189017251877,32.072981983169996,1.0824298498315672,Female,48.512635261433196,1.8225945010614937,3.8089867268388606,Healthcare Representative,3.8018010952178836,Married,10450.774425550284,2033.8825115879567,2.812468146179156,,No,14.281495979706296,2.9774182218451,4.060270237758636,80.74378708641304,0.8801604725287567,23.363435237225705,4.123766851566529,2.6953210085968444,24.17198902948605,6.609206456802834,,17.68141010499469
40.748294234559,,Travel_Frequently,719.3241969084003,Sales,2.010362373176666,3.7255079151633606,,,37.070922324637806,,Female,77.07579458139281,3.2375379446367036,4.541436644579493,Manager,1.1282244556056604,Single,18455.64713684359,19316.832562526753,2.911181722282112,Y,No,13.326379231724419,2.9384883446740537,3.690989576478147,76.03101976782004,0.0,,2.19524542359746,1.6465084901186544,2.199897980223026,2.210527428587818,1.6941928828026567,1.1593210341592863
33.62944041003349,No,Travel_Rarely,843.1191339155685,Research & Development,2.118124142200781,2.9692670428087617,Medical,0.9769679270407347,39.096913550345384,3.0217065058505552,Male,82.59268065945575,2.749150775436882,,Laboratory Technician,3.8846677875835223,Single,2371.0245614004866,6691.022469678975,4.198319818004792,Y,No,10.068414483643533,3.3990066896526345,4.498525473327267,92.59720007069362,0.0,,2.713331107380422,2.67169020570589,1.0321820594945463,1.0171967378418236,0.0,0.0
39.888282892499326,No,Travel_Rarely,1575.0396566353654,Research & Development,8.849492037117773,,Other,1.0597838738640062,43.373909790681786,4.676166058101777,Male,40.07480664136434,2.6339820174174298,1.8031755929695368,Healthcare Representative,,,6017.438323584835,20532.138199867375,1.7413490133116176,Y,No,15.240458143110002,2.597596667254865,4.611445295486521,79.96997527129908,0.0,7.790936952742865,4.35717716632645,4.6431457121331885,4.275179585535149,2.1972791039536443,0.8728492097003361,3.0059094638761095
32.32488267592824,No,Travel_Rarely,124.7877215808062,Research & Development,9.131797824201303,1.7648556508856583,Medical,,42.84384184841031,4.01332307366995,Male,91.72269779678194,1.6247697682601379,1.001653986129819,Laboratory Technician,3.006939206631438,Single,2162.9599177239534,14193.358819580062,0.9995763094411264,Y,No,11.062558398756059,,1.0341520075649184,80.94078967122441,0.0,8.638579487401545,5.460605692822979,3.370755533799035,12.08692778452179,0.0,1.0744117469446106,8.195299097771837
34.496504061822556,Yes,Travel_Rarely,1026.2967480592213,Sales,4.94353138052833,3.083610043449398,Technical Degree,0.9534000106027329,33.63535573004629,,,60.74269945651312,3.410783869665228,2.05948830457557,Sales Representative,,Married,,3549.3998382048962,3.464486719056342,Y,No,12.747252479188845,3.414675539994154,3.0464490420773207,82.04752507815398,,17.625119848532325,5.459584729489018,3.792901822981256,1.0301847423457677,0.0,0.0,0.0
24.70157999002768,Yes,Travel_Rarely,980.0161927505872,Research & Development,1.073079395448277,3.0337692833267114,,0.7809222675430464,43.116598327464736,2.426448714039322,Male,61.57334863241928,3.052475384660969,0.9645349855902694,Research Scientist,3.9914834123586287,Married,2269.515441463239,3374.2182345146953,2.058603920568926,Y,No,15.979003807186796,3.143327929700786,1.1681308313353254,74.92337802197471,1.006127359751887,6.45665041190588,2.202162227937903,,1.9890405964582163,0.0,2.0389587404387695,0.0
42.265047876597336,No,Travel_Rarely,1292.9471999770665,Research & Development,1.9533570176226953,1.863849003482906,Medical,0.9459091051978026,46.66726421688553,,Female,74.8655180259436,3.6000023889945814,0.8935210421315143,Research Scientist,2.8988259937287637,Divorced,,19283.65723155959,1.0149671355438175,Y,No,9.447256596803824,2.50092469277429,4.5466010972514015,67.9684114842519,2.1051524828449986,4.817196851973795,3.0293247023516483,1.899317874282284,4.932394125329692,3.022535108737805,1.2741168151846582,4.606361018924587
51.52980487048151,Yes,Travel_Rarely,805.905024815722,Sales,2.7907829563357103,2.0437068402826424,Marketing,,49.874156227559205,1.0037594629332989,Male,80.72188998279297,1.9844449434185114,1.0256468345099394,Sales Representative,3.229162833495365,,2660.0366179889274,3761.585229001173,1.1545606088607177,Y,Yes,14.62783857613477,2.977642279468838,2.886169595501208,66.45360760535542,0.0,3.108163527696477,2.0129593863170516,2.855602133232717,2.9482944603540373,1.7483682933845641,0.0,1.706149643864044
36.6092319517558,No,Travel_Rarely,1110.5600707183048,Sales,2.142317028588725,3.111995562097295,Marketing,0.9737043144354867,46.53438492190798,,,80.56474753961152,3.675314106782122,1.1130448816675707,,3.444285780667694,Married,,9456.458725222605,0.8631268616550598,Y,No,16.066682535325963,3.1047943784490517,0.8221341991439728,77.84561262320375,0.0,1.7066442560409547,3.041704191485051,2.6147863359635286,1.8981068114036617,2.1005938610755392,,1.9697732307293654
30.673298612502737,No,Travel_Rarely,957.6042662012121,Research & Development,4.569890137909257,3.3319088882406733,Other,1.1236131705496568,50.60414359982281,,Female,,1.6603775678377057,0.8350954951814802,Research Scientist,0.9485917200282676,Married,3263.6555402177705,15120.288189951014,9.982991196872879,Y,Yes,15.021056141294862,2.965273609401727,4.226261007111518,79.10719877085026,1.0792079899109894,5.966036035673403,2.9986376796191747,3.6268115786013517,0.8524893231480832,0.8877933427875999,0.0,0.0
32.76095749355331,No,,1110.733191583801,Sales,1.031484031799792,2.8729015301426126,Life Sciences,0.7985418444519421,,2.838529794088224,Male,39.52989743201059,,1.8574237713218966,Sales Executive,0.9465003770661198,Married,5766.8559839215695,3221.179007059635,2.1173811913810408,Y,No,21.108533502224738,3.319950829071213,1.0381243682390335,,1.8243320120724493,9.190448601056524,3.464912009181445,2.95464057573776,4.092404235580457,2.8984522965761252,0.9801375836010225,3.034085746643295
36.79304255820176,No,Travel_Frequently,528.2657110167435,Research & Development,4.129410356089749,,Other,0.8806421608630688,44.74430006689062,2.4682627927486473,Male,,3.145811087990888,0.9702446610984065,Laboratory Technician,3.8798560005203235,Divorced,1718.0447436867648,12241.465247417113,0.9939045221340079,Y,No,14.01252672260821,3.074505380781507,3.4530269870953054,62.43452838028145,1.0817822063007174,0.7809623575455897,,3.344363168646967,1.166951276325849,0.0,0.0,0.0
27.696740631309954,,Travel_Rarely,1410.1778129971808,Research & Development,1.9150100564790824,3.9362957853770255,Life Sciences,0.9792034567447422,50.47528610246468,4.854012771762821,Female,40.264822552771435,3.2414274866400055,1.006003139502408,Laboratory Technician,0.9438216989828385,Divorced,2392.3339329138803,18783.584227683048,,Y,No,11.758461853263656,3.103784439711209,4.015325871172495,65.14498511161935,0.9235840210154708,0.9475681906795782,5.602866278285324,2.973710207283892,1.0973531869038642,0.0,,0.0
28.649881019299638,Yes,Travel_Rarely,1503.1398975687548,Research & Development,19.775045377861534,3.1660090399071334,Life Sciences,0.9739070538380911,,0.998280004555227,Male,41.44234668003853,0.8356694013181415,1.0550937240763745,Laboratory Technician,3.3207304794724206,Single,2205.4152859186893,10943.8180122457,1.0585121512181233,Y,No,12.392586796087691,,2.9542278289544637,92.46889932268822,0.0,0.9750445644109317,1.7820084921093458,1.743087666767976,0.9311607802278644,0.0,0.0,0.9101928491735841
27.869771496135787,No,Travel_Frequently,,Sales,8.01633010977923,2.742214325778342,Life Sciences,1.05030908831888,53.2364439204256,4.365239725263306,Male,,,2.8290621372229894,Manager,,,7009.532119725602,2974.426754355372,,Y,No,15.229231921164791,2.9864215567995775,3.8785836836635146,83.49891947928435,0.0,8.820021893550146,0.0,2.9206294979504532,8.790298572968755,6.672917723991187,0.9671396613011431,7.04199954021629
28.085691273059982,No,Travel_Frequently,709.7181825645586,Research & Development,0.8860210402558323,2.1060988230837423,,1.1375610180695503,58.856008579936336,2.7481014825395293,Female,65.49861679803288,3.0933282250902003,2.0185067620149146,Laboratory Technician,4.02762585981588,Single,3814.8152235945986,9771.52515884565,0.9830378682094134,Y,No,23.606771555094056,4.208637786057627,3.8925232423126968,87.99176833876064,,10.938646835346463,1.974905923761113,3.340138759644744,11.42755961964108,7.843472817714789,3.039728614624977,7.716085903469438
41.11377776406231,Yes,Travel_Rarely,1378.4772074178352,Research & Development,13.585366658326127,2.36788153601688,,1.132853721161783,51.30112586293154,1.8010044703686452,Female,55.32365387920009,,5.050135751277108,Research Director,2.4875425037735233,,,,1.1601954647561343,Y,No,11.473933323794615,3.2497035845512396,4.153322355418965,83.85051522394711,,20.11421888238587,0.0,3.230782350065465,20.92904535205639,15.14436093028451,16.67452548072075,
33.539536048612874,No,Non-Travel,940.0775242700157,Sales,21.316303626674998,4.188602956734538,Marketing,0.8084710133127593,61.86147973775162,1.9878038168826637,Male,,3.36438177839261,1.9558286918240335,Sales Executive,3.0673042513785664,Single,4225.706121976971,9221.621063456394,0.0,,No,15.922165408974093,3.8047842568780483,,87.92792104866712,0.0,9.253816871291749,2.0692679558489657,3.094432590408193,8.698357570445314,4.629496140870223,8.628740530408685,6.669108541106523
33.15613011353079,No,Travel_Rarely,391.1669895615606,Research & Development,,2.059818652356825,Life Sciences,0.895428526518444,59.63245419976451,1.9279705974989654,Male,79.34529481318484,2.779905273211731,0.961316812778749,Research Scientist,1.879308990478302,Married,,10050.78960950757,4.2155018734833565,,No,21.388840682020774,4.301047559840289,1.0187885719687755,93.89679659070137,0.0,8.582417686950134,0.9924767317233698,2.961621968559494,,,,0.0
46.44832535069953,No,Travel_Frequently,1229.7422543676892,Sales,4.951840503728378,4.4006579949507,Marketing,0.8810253831622772,60.4949819199176,0.9850509052811938,Male,84.7493182850498,3.1932817124136,2.063292371365644,Sales Executive,4.758373269359735,Single,5078.071941190063,19717.342597179737,3.8315267850573522,Y,Yes,20.606324923444433,3.6329445229867274,2.7633270728793873,78.07240608402776,,15.346655752462176,3.985103752645441,2.568725398547338,8.569117340384063,6.319873574698569,0.0,7.376551274611386
35.34067337271528,No,,982.6707106909242,Research & Development,8.427566833867264,1.096735784217753,Life Sciences,0.9323944312958264,60.71412441972855,4.7067233054455055,Male,38.892358674123074,4.015315107970488,0.9919242559806524,Laboratory Technician,4.194028621202255,Married,2446.0162477467034,4253.467422559904,1.1063405080526438,Y,No,20.769415610743927,3.3109423748263414,4.578902996054526,95.92329615191187,0.0,1.1600968093227264,1.6350415049010298,3.1378768815669296,0.931210257348805,0.0,0.0,1.0826954795608354
42.31938800296006,Yes,Travel_Rarely,652.107096920114,Research & Development,1.0194998431432174,1.7075207180545062,Life Sciences,0.9586142469001049,,1.1598159313475844,Male,,1.6851204785407892,2.6753966320864637,Laboratory Technician,2.738185760472467,,5407.278166705515,16717.308229284426,9.114272603778609,Y,Yes,16.28806543733823,3.6256712622686558,4.145790391850082,67.45229019287346,0.0,25.809860102447526,2.153532673460496,2.9939089951350875,1.0163108724041219,0.0,0.0,0.0
31.473835992201128,Yes,Travel_Rarely,1484.523302206013,Research & Development,4.999675361330219,4.114332461966494,Technical Degree,1.0149638531348466,,2.936979596712598,Male,44.35830443746242,3.006430617167087,0.8512117238882686,Laboratory Technician,2.6969612467371014,Single,3257.107252079112,12162.428849058904,0.9304293418185279,Y,,,3.676292079413449,3.3222976712151917,84.84568686823366,0.0,2.025174577614008,3.3304815703046167,,1.8991584859979902,1.95724028226927,,2.0688931241069946
,No,Travel_Rarely,1715.2728233248874,Sales,1.010118993627544,5.220183724876447,Marketing,0.9710303907282414,66.51639154583944,2.0509187058372143,,,3.5375039998432998,2.008189019458536,Sales Executive,1.026045070183799,Divorced,5896.768391993732,4135.913523148348,5.1502759721448115,Y,Yes,19.94093222320792,4.1129418661391295,3.542607696699787,75.7053757603086,1.0129909582225793,10.128217307694035,2.27216992288125,1.7172711425604565,4.095238200639587,3.2354788647948496,0.9651850081055837,2.9605267089134224
29.184435566452027,No,Non-Travel,1076.6062545415682,Research & Development,,1.8315139456040066,Medical,0.9783950021554466,,2.681980982965422,Male,94.23939796222889,2.1870868201597795,,Healthcare Representative,1.058982257298835,Married,8048.907070647534,8342.349286421007,2.1252620380134983,Y,Yes,10.377678593276412,3.328464578135267,3.2850886283328506,75.87320985139174,1.035908548388382,7.115973599751326,2.945580549635605,3.2946455307318034,3.471362945200235,0.0,2.077183721474148,2.784341446046741
21.729327125643138,No,Travel_Rarely,1215.8089445990058,Sales,22.663011622727524,3.426383333445467,Marketing,,66.82279835498169,2.9843087505498525,Female,,1.9186355269855826,2.2581735592450873,Sales Executive,3.873470560301438,Married,3777.4626525112662,22033.775640302454,7.133093746795393,Y,Yes,,2.9085009634851113,2.4815134580018174,,1.0044647920209298,4.775237458284153,1.9877732480128583,2.2208366557626524,1.9555818643894205,1.7601563231700115,,0.0
29.68940384249212,No,Travel_Frequently,508.90813398715295,Research & Development,0.860221347389915,2.055878915515874,Other,0.8517820397654683,67.42884471497196,0.8456361370508637,Male,105.02593972507009,2.799260865931134,3.3567107971404284,Research Director,3.5273196726704414,Single,13381.130480876589,15013.13585468795,0.9105025100597272,Y,Yes,10.220599599718966,2.6183517494692676,2.733583248484921,73.92249828082373,0.0,14.497075241670466,0.8697669538980615,3.1582766319473405,15.493553951501182,,9.108030025008906,11.953499031699748
38.56488950118111,Yes,Travel_Frequently,786.7258030382924,Sales,18.526913253266187,5.259378326464331,Life Sciences,0.8326443829717323,81.92438886785446,1.8940678634246049,Male,66.34343089149174,3.263212385060716,2.9999716926729483,Sales Executive,0.9128344133246511,,7602.073550521764,,0.9933494992513059,Y,No,22.999830821293116,3.9018027047599677,4.37897823022662,81.55320939061517,0.9600423053645628,8.780337779114825,2.882916333628747,2.2147109428419727,8.835709206243866,7.295831807818913,,6.799175857255581
32.78032614139578,,Travel_Rarely,1112.1325549406006,Research & Development,20.102185217692476,4.39623496625848,Medical,0.8633701699840275,,3.5307097637732845,Female,28.062202021044232,2.7440063084520037,0.9340469201633785,Laboratory Technician,1.1143564172384617,Married,3814.2957626046946,16420.462201212573,2.6541254322397303,Y,No,15.532007837839732,2.5833346509357384,2.519378472865112,77.72528414304142,0.9860055257898032,3.788830088064823,2.954742570843064,3.2898660375718003,2.3267134656619444,,2.148932918540904,1.8872781730811274
